WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-01,3677.0,94.39,2.1713,0.3845,2.095,1720.9,1.368,0.3978,3.94,0,3,0.85,0.3043,51.097,83.569,32.471,1.8957,0.4431,0
AGB-01,3678.0,94.81,2.1779,0.3744,1.764,1450.0,1.347,0.4123,2.88,0,3,0.9213,0.3268,51.137,83.591,32.455,1.8657,0.416,0
AGB-01,3679.0,98.97,2.166,0.3993,1.131,1450.0,1.34,0.3802,3.3,0,3,0.8884,0.3124,51.176,83.614,32.439,1.8555,0.416,0
AGB-01,3680.0,90.15,2.1924,0.3505,2.005,1684.3,1.3785,0.4156,4.44,0,3,0.8436,0.2934,51.215,83.637,32.422,1.9104,0.4403,0
AGB-01,3681.0,98.79,2.161,0.3838,2.232,1450.0,1.337,0.3756,4.06,0,3,0.9273,0.3142,51.254,83.66,32.406,1.8512,0.416,0
AGB-01,3682.0,94.19,2.1988,0.3563,1.996,1509.8,1.3669,0.3862,3.58,0,3,0.8727,0.2896,51.293,83.682,32.389,1.8936,0.4235,0
AGB-01,3683.0,99.83,2.2094,0.3888,2.067,1895.4,1.402,0.4064,4.55,0,3,0.8843,0.2766,51.332,83.705,32.373,1.9436,0.45,0
AGB-01,3684.0,91.14,2.1404,0.3693,0.98,1800.5,1.3545,0.413,3.27,0,3,0.8128,0.2996,51.372,83.728,32.356,1.8757,0.4485,0
AGB-01,3685.0,94.82,2.1586,0.3921,1.392,1540.5,1.346,0.3999,3.18,0,3,0.8676,0.306,51.411,83.75,32.34,1.8635,0.427,0
AGB-01,3686.0,98.27,2.1541,0.3548,1.381,1450.0,1.3333,0.3831,3.5,0,3,0.9058,0.301,51.45,83.773,32.323,1.8453,0.416,0
AGB-01,3687.0,90.98,2.2065,0.3494,1.873,1665.0,1.3864,0.4198,4.65,0,3,0.8423,0.2853,51.489,83.796,32.306,1.9207,0.4388,0
AGB-01,3688.0,93.44,2.2013,0.3751,0.937,1575.8,1.3757,0.4116,4.35,0,3,0.8495,0.3003,51.529,83.819,32.29,1.9053,0.4306,0
AGB-01,3689.0,29.57,2.3025,0.208,0.946,3741.5,12.6796,0.1809,11.77,0,0,0.0699,0.2125,51.568,83.841,32.273,28.9176,0.2025,0
AGB-01,3690.0,31.55,2.3381,0.1878,0.804,3957.8,12.8944,0.2312,13.7,0,0,0.1062,0.1958,51.608,83.864,32.256,30.76,0.2457,0
AGB-01,3691.0,22.36,2.3236,0.1745,1.534,4146.2,13.1138,0.2009,14.31,0,0,0.02,0.192,51.647,83.887,32.24,34.8174,0.2233,0
AGB-01,3692.0,30.35,2.3121,0.1921,0.976,3832.1,12.7887,0.203,14.6,0,0,0.1117,0.194,51.687,83.91,32.223,29.7367,0.2201,0
AGB-01,3693.0,30.92,2.3021,0.1842,1.663,3962.4,12.7742,0.2545,15.18,0,0,0.1007,0.2058,51.726,83.932,32.206,29.6004,0.259,0
AGB-01,3694.0,30.0,2.3274,0.2102,1.592,4011.3,12.9693,0.2088,10.62,0,0,0.0761,0.2,51.766,83.955,32.189,31.5177,0.2446,0
AGB-01,3695.0,28.59,2.2882,0.1863,0.958,3966.6,12.9743,0.1917,13.64,1,0,0.0552,0.1986,51.805,83.978,32.172,31.5522,0.2196,0
AGB-01,3696.0,32.92,2.3312,0.1857,0.979,3898.6,12.9349,0.2063,15.12,0,0,0.0988,0.1902,51.845,84.0,32.155,31.0639,0.2193,0
AGB-01,3697.0,35.18,2.3452,0.184,1.008,3951.9,13.0271,0.1942,13.99,0,0,0.0842,0.1877,51.885,84.023,32.138,32.2219,0.217,0
AGB-01,3698.0,27.34,2.3405,0.1837,1.314,4111.9,13.1236,0.2156,13.59,1,0,0.0301,0.193,51.924,84.046,32.122,34.4134,0.2248,0
AGB-01,3699.0,31.07,2.3207,0.1788,1.683,3898.2,12.7828,0.233,13.94,0,0,0.1318,0.1934,51.964,84.069,32.105,29.5751,0.2466,0
AGB-01,3700.0,27.32,2.3583,0.1849,1.431,4110.4,13.1319,0.2139,16.74,0,0,0.0581,0.1826,52.004,84.091,32.087,34.6296,0.2251,0
AGB-01,3701.0,29.78,2.333,0.1676,1.372,3974.2,12.9874,0.2259,16.55,0,0,0.0885,0.1933,52.044,84.114,32.07,31.5589,0.2344,0
AGB-01,3702.0,40.36,2.3488,0.1791,1.027,3893.7,12.831,0.2381,14.65,0,0,0.1353,0.1917,52.084,84.137,32.053,29.9308,0.2453,0
AGB-01,3703.0,35.69,2.3062,0.2044,1.47,3860.3,12.6143,0.2341,10.49,0,0,0.1259,0.2065,52.123,84.16,32.036,28.2714,0.2567,0
AGB-01,3704.0,34.05,2.3441,0.212,1.147,3922.9,12.9246,0.2207,12.16,0,0,0.0962,0.1979,52.163,84.182,32.019,30.7797,0.2367,0
AGB-01,3705.0,32.76,2.3536,0.1769,1.493,4040.1,13.0851,0.2111,14.72,0,0,0.079,0.1886,52.203,84.205,32.002,32.9134,0.2342,0
AGB-01,3706.0,33.38,2.344,0.2004,1.278,3909.7,12.8875,0.2292,12.49,0,0,0.1386,0.1854,52.243,84.228,31.985,30.3769,0.2404,0
AGB-01,3707.0,34.2,2.3136,0.1855,1.805,3883.9,12.9114,0.184,15.04,0,0,0.0915,0.1946,52.283,84.25,31.967,30.5883,0.2196,0
AGB-01,3708.0,34.85,2.2939,0.2286,1.065,3522.6,11.7964,0.2246,8.67,0,0,0.1655,0.2238,52.323,84.273,31.95,24.0171,0.2431,0
AGB-01,3709.0,35.27,2.3017,0.2044,0.971,3830.6,12.4192,0.2372,9.88,0,0,0.1446,0.2115,52.363,84.296,31.933,27.0097,0.2703,0
AGB-01,3710.0,21.35,2.3872,0.173,0.826,4121.9,13.16,0.1829,15.22,0,0,0.0433,0.1829,52.403,84.319,31.915,35.5713,0.2191,0
AGB-01,3711.0,43.75,2.3014,0.2389,1.113,3452.7,11.1677,0.2549,9.26,0,1,0.2523,0.2184,52.443,84.341,31.898,21.6225,0.2768,0
AGB-01,3712.0,50.06,2.3265,0.2414,0.949,3441.8,11.2018,0.2444,9.01,0,1,0.2724,0.2117,52.484,84.364,31.881,21.7371,0.2765,0
AGB-01,3713.0,47.94,2.3579,0.232,1.478,3535.5,11.8772,0.2131,10.69,0,1,0.2475,0.1973,52.524,84.387,31.863,24.331,0.2549,0
AGB-01,3714.0,42.43,2.2792,0.2449,0.969,3463.9,10.9728,0.2794,9.43,0,1,0.242,0.2284,52.564,84.41,31.846,20.9548,0.2884,0
AGB-01,3715.0,48.48,2.3073,0.2184,0.878,3341.8,10.8797,0.2385,10.31,0,1,0.294,0.2107,52.604,84.432,31.828,20.6478,0.2694,0
AGB-01,3716.0,43.37,2.3062,0.2165,1.247,3521.4,11.2481,0.2668,10.48,0,1,0.2638,0.2137,52.644,84.455,31.811,21.8844,0.2889,0
AGB-01,3717.0,45.26,2.33,0.2071,1.579,3470.0,11.7164,0.2288,10.5,0,1,0.2384,0.2023,52.685,84.478,31.793,23.6435,0.2438,0
AGB-01,3718.0,43.62,2.3325,0.2132,0.886,3650.9,11.7464,0.2715,11.75,0,1,0.2497,0.2046,52.725,84.5,31.775,23.7619,0.2894,0
AGB-01,3719.0,58.58,2.3096,0.2581,0.638,3265.7,10.6929,0.2399,9.43,0,1,0.2835,0.2195,52.765,84.523,31.758,20.0486,0.262,0
AGB-01,3720.0,49.3,2.326,0.2165,1.138,3401.5,11.4484,0.2021,9.49,0,1,0.276,0.1972,52.806,84.546,31.74,22.5979,0.2459,0
AGB-01,3721.0,36.24,2.2961,0.2123,1.682,3703.4,12.4895,0.1937,10.84,0,1,0.124,0.2078,52.846,84.569,31.722,27.3349,0.226,0
AGB-01,3722.0,44.13,2.2815,0.2522,0.955,3274.6,10.5144,0.253,9.48,1,1,0.2677,0.23,52.887,84.591,31.705,19.5003,0.2718,0
AGB-01,3723.0,46.49,2.2919,0.2436,1.095,3494.1,10.9089,0.2662,8.94,0,1,0.263,0.2252,52.927,84.614,31.687,20.7255,0.301,0
AGB-01,3724.0,34.57,2.2836,0.2217,1.047,3632.0,12.2783,0.2144,10.05,0,0,0.1304,0.2138,52.968,84.637,31.669,26.1665,0.2256,0
AGB-01,3725.0,35.29,2.3329,0.213,1.496,3635.1,12.1,0.224,10.76,0,0,0.1932,0.2077,53.008,84.66,31.651,25.2905,0.2581,0
AGB-01,3726.0,32.31,2.3143,0.1972,1.177,3760.6,12.5286,0.2192,11.45,0,0,0.1367,0.2061,53.049,84.682,31.633,27.5573,0.2443,0
AGB-01,3727.0,20.59,2.3531,0.1816,0.636,3973.8,13.1471,0.1608,12.41,0,0,0.0242,0.1947,53.09,84.705,31.615,33.682,0.1941,0
AGB-01,3728.0,22.94,2.342,0.1672,1.802,4131.0,13.1785,0.2164,12.3,0,0,0.02,0.1882,53.13,84.728,31.598,35.2143,0.2159,0
AGB-01,3729.0,30.78,2.3249,0.1692,1.362,4001.5,13.0973,0.1802,13.25,0,0,0.0659,0.1887,53.171,84.75,31.58,32.6489,0.2191,0
AGB-01,3730.0,28.43,2.3226,0.1924,1.143,3881.5,12.896,0.2012,10.26,0,0,0.064,0.2099,53.212,84.773,31.562,30.2453,0.2287,0
AGB-01,3731.0,29.97,2.3563,0.1763,1.267,3864.8,13.0069,0.1959,13.42,0,0,0.0757,0.1954,53.252,84.796,31.544,31.3967,0.2069,0
AGB-01,3732.0,35.08,2.2987,0.2059,1.787,3906.1,12.8146,0.2232,11.51,0,0,0.0931,0.2047,53.293,84.819,31.525,29.5545,0.2439,0
AGB-01,3733.0,28.11,2.3383,0.1845,1.175,3888.3,12.995,0.1927,13.94,0,0,0.0868,0.1914,53.334,84.841,31.507,31.2777,0.213,0
AGB-01,3734.0,25.9,2.3365,0.1797,0.976,4124.0,13.162,0.1981,15.45,1,0,0.0539,0.1836,53.375,84.864,31.489,34.3397,0.2289,0
AGB-01,3735.0,35.63,2.3173,0.2076,0.773,3605.0,12.0826,0.2132,9.6,0,0,0.1756,0.2114,53.416,84.887,31.471,25.2314,0.2471,0
AGB-01,3736.0,30.44,2.3051,0.2092,1.167,3695.0,12.7039,0.1787,13.24,1,0,0.0964,0.1994,53.457,84.91,31.453,28.7503,0.1874,0
AGB-01,3737.0,30.53,2.3209,0.1841,0.982,3980.1,12.9481,0.2171,13.36,0,0,0.0965,0.1959,53.498,84.932,31.435,30.8282,0.2466,0
AGB-01,3738.0,33.46,2.3165,0.2141,1.797,3775.6,12.5727,0.2192,10.55,0,0,0.1259,0.207,53.539,84.955,31.416,27.8879,0.2426,0
AGB-01,3739.0,32.6,2.3617,0.1813,1.956,4053.3,13.1534,0.2023,14.74,0,0,0.0478,0.1848,53.58,84.978,31.398,34.37,0.2121,0
AGB-01,3740.0,23.06,2.3607,0.1683,1.024,4083.8,13.1627,0.1681,14.76,0,0,0.02,0.1853,53.621,85.0,31.38,35.3917,0.2009,0
AGB-01,3741.0,23.51,2.3278,0.1986,2.187,4082.7,13.1462,0.1894,14.97,0,0,0.0269,0.1906,53.662,85.023,31.361,34.2381,0.2149,0
AGB-01,3742.0,37.37,2.3308,0.1919,1.415,3719.8,12.5642,0.2137,8.47,0,0,0.119,0.2084,53.703,85.046,31.343,27.8789,0.2287,0
AGB-01,3743.0,32.77,2.3502,0.1795,1.401,4023.2,13.0896,0.2001,15.67,0,0,0.0761,0.1871,53.744,85.069,31.325,32.8863,0.2286,0
AGB-01,3744.0,27.6,2.3515,0.1902,0.913,4027.1,13.1463,0.174,17.65,0,0,0.0498,0.177,53.785,85.091,31.306,34.5994,0.1934,0
AGB-01,3745.0,30.67,2.3109,0.1801,0.831,3995.0,12.9641,0.2024,12.39,0,0,0.0717,0.2004,53.826,85.114,31.288,31.1832,0.242,0
AGB-01,3746.0,26.65,2.3518,0.1697,1.892,4045.0,13.1344,0.191,20.18,0,0,0.0456,0.1839,53.868,85.137,31.269,34.2918,0.2077,0
AGB-01,3747.0,33.66,2.2751,0.2068,0.913,3682.5,12.3646,0.2044,10.17,0,0,0.1294,0.2076,53.909,85.16,31.251,26.7648,0.2264,0
AGB-01,3748.0,25.02,2.3645,0.1949,1.177,4104.6,13.1398,0.1777,16.38,0,0,0.02,0.1834,53.95,85.182,31.232,35.7232,0.2029,0
AGB-01,3749.0,22.4,2.3569,0.1784,0.995,4117.7,13.137,0.1713,16.05,0,0,0.02,0.1836,53.991,85.205,31.214,35.6816,0.2062,0
AGB-01,3750.0,22.82,2.3443,0.1681,1.951,4074.9,13.1311,0.1591,15.96,0,0,0.02,0.1887,54.033,85.228,31.195,34.7837,0.2056,0
AGB-01,3751.0,24.79,2.2918,0.1882,1.317,3712.6,12.5389,0.1895,12.02,0,0,0.0992,0.2095,54.074,85.25,31.176,27.8527,0.2154,0
AGB-01,3752.0,35.74,2.3264,0.1822,0.901,3835.2,12.8519,0.1897,10.99,1,0,0.0722,0.2036,54.116,85.273,31.158,30.2309,0.214,0
AGB-01,3753.0,28.06,2.3306,0.1987,0.881,3861.6,12.766,0.2224,11.87,0,0,0.0993,0.2044,54.157,85.296,31.139,29.5081,0.2396,0
AGB-01,3754.0,32.07,2.3361,0.1842,1.047,3917.0,12.9522,0.1886,14.84,0,0,0.084,0.1927,54.199,85.319,31.12,31.3336,0.2213,0
AGB-01,3755.0,24.68,2.35,0.148,1.042,4121.6,13.1139,0.1804,16.91,0,0,0.0305,0.1896,54.24,85.341,31.101,34.7246,0.2246,0
AGB-01,3756.0,29.48,2.3089,0.1744,1.427,3799.0,12.8434,0.1748,12.23,0,0,0.0618,0.201,54.282,85.364,31.082,30.2585,0.1927,0
AGB-01,3757.0,32.37,2.309,0.1945,1.131,3762.2,12.4301,0.2335,11.68,0,0,0.1545,0.2008,54.323,85.387,31.064,27.2829,0.2491,0
AGB-01,3758.0,34.24,2.3158,0.2054,1.031,3738.0,12.4813,0.2116,11.55,0,0,0.1241,0.2082,54.365,85.41,31.045,27.6072,0.2367,0
AGB-01,3759.0,25.72,2.3398,0.1725,0.965,3992.8,13.069,0.1839,16.38,1,0,0.0514,0.1849,54.407,85.432,31.026,33.4827,0.2021,0
AGB-01,3760.0,36.97,2.3312,0.1756,1.259,3858.7,12.8107,0.2142,12.46,0,0,0.1069,0.1945,54.448,85.455,31.007,30.0606,0.2275,0
AGB-01,3761.0,32.87,2.3186,0.2219,1.394,3712.4,12.5984,0.1736,12.39,0,0,0.1169,0.1991,54.49,85.478,30.988,28.4191,0.2092,0
AGB-01,3762.0,25.62,2.3324,0.1698,1.75,4090.2,13.0756,0.1979,13.01,0,0,0.0379,0.1904,54.532,85.5,30.969,33.9392,0.2247,0
AGB-01,3763.0,34.04,2.3116,0.2067,1.434,3702.6,12.5646,0.1844,9.85,0,0,0.0795,0.2142,54.574,85.523,30.95,28.2208,0.2082,0
AGB-01,3764.0,35.82,2.3242,0.2001,1.113,3892.7,12.7,0.2121,15.27,0,0,0.1438,0.191,54.615,85.546,30.931,29.2131,0.2525,0
AGB-01,3765.0,31.36,2.3564,0.1732,1.703,4164.0,13.0852,0.2191,13.5,0,0,0.0667,0.1781,54.657,85.569,30.911,34.8067,0.2376,0
AGB-01,3766.0,26.34,2.3316,0.1918,1.065,3933.9,12.9414,0.1924,10.57,0,0,0.0625,0.1977,54.699,85.591,30.892,31.6009,0.2201,0
AGB-01,3767.0,50.27,2.3178,0.2365,1.39,3419.5,11.0613,0.2437,11.16,0,1,0.2867,0.2066,54.741,85.614,30.873,21.4224,0.2755,0
AGB-01,3768.0,41.65,2.3018,0.2118,0.842,3339.9,11.3284,0.1688,9.83,0,1,0.2342,0.2079,54.783,85.637,30.854,22.3773,0.2234,0
AGB-01,3769.0,42.9,2.3228,0.2285,0.689,3647.0,11.5122,0.2601,8.75,0,1,0.2381,0.2142,54.825,85.66,30.835,23.0785,0.298,0
AGB-01,3770.0,48.85,2.2803,0.2472,1.01,3202.4,10.0118,0.2554,6.96,0,1,0.2926,0.2335,54.867,85.682,30.815,18.2051,0.282,0
AGB-01,3771.0,43.69,2.3126,0.2155,1.281,3572.3,11.6225,0.2446,9.63,0,1,0.2318,0.2074,54.909,85.705,30.796,23.526,0.2718,0
AGB-01,3772.0,43.14,2.3025,0.2477,0.88,3435.3,11.0116,0.2645,9.58,0,1,0.2484,0.222,54.951,85.728,30.777,21.2722,0.2797,0
AGB-01,3773.0,44.6,2.266,0.2476,1.177,3178.6,10.3781,0.2248,8.82,0,1,0.2708,0.2242,54.993,85.75,30.757,19.2651,0.2447,0
AGB-01,3774.0,48.19,2.2873,0.2469,0.977,3299.3,10.7712,0.2386,7.4,0,1,0.2445,0.226,55.035,85.773,30.738,20.4817,0.2568,0
AGB-01,3775.0,48.22,2.3346,0.2173,1.034,3500.9,11.5767,0.2307,11.43,0,1,0.2364,0.2072,55.078,85.796,30.718,23.3526,0.2607,0
AGB-01,3776.0,38.3,2.2886,0.2083,0.534,3450.2,11.346,0.2253,10.28,0,1,0.2136,0.219,55.12,85.819,30.699,22.466,0.2555,0
AGB-01,3777.0,26.7,2.332,0.1606,0.888,4067.0,13.0625,0.1883,14.19,0,0,0.0381,0.1821,55.162,85.841,30.679,34.4364,0.2063,0
AGB-01,3778.0,32.56,2.3148,0.1886,0.977,3664.0,12.6139,0.1513,10.92,0,0,0.0682,0.2083,55.204,85.864,30.66,28.6914,0.1776,0
AGB-01,3779.0,37.57,2.3308,0.1989,0.982,3755.0,12.4632,0.2342,13.08,0,0,0.1292,0.2078,55.247,85.887,30.64,27.6794,0.2442,0
AGB-01,3780.0,38.23,2.2755,0.1996,0.748,3766.6,12.3107,0.2159,10.3,0,0,0.1233,0.2136,55.289,85.91,30.621,26.7788,0.2524,0
AGB-01,3781.0,27.85,2.3522,0.1705,1.423,4114.6,13.0691,0.1848,16.63,0,0,0.02,0.1826,55.331,85.932,30.601,35.5713,0.2059,0
AGB-01,3782.0,24.87,2.3347,0.1529,1.617,4065.5,13.0707,0.1682,18.91,0,0,0.02,0.1797,55.374,85.955,30.581,35.1851,0.1891,0
AGB-01,3783.0,26.98,2.3103,0.1595,1.739,3970.2,12.9813,0.2034,11.26,0,0,0.0609,0.1874,55.416,85.978,30.562,32.3524,0.2099,0
AGB-01,3784.0,30.47,2.3384,0.194,1.214,4011.7,12.9581,0.2032,10.93,0,0,0.047,0.2046,55.459,86.0,30.542,31.9854,0.239,0
AGB-01,3785.0,32.24,2.3176,0.1864,0.942,3836.6,12.8466,0.1841,13.14,0,0,0.0636,0.199,55.501,86.023,30.522,30.6378,0.2017,0
AGB-01,3786.0,28.74,2.3376,0.1953,1.412,3805.5,12.7608,0.1882,12.56,0,0,0.0608,0.2116,55.544,86.046,30.502,29.8225,0.216,0
AGB-01,3787.0,27.73,2.3102,0.208,1.288,3867.7,12.7293,0.1972,12.21,0,0,0.0942,0.202,55.586,86.069,30.483,29.5426,0.2356,0
AGB-01,3788.0,33.51,2.3441,0.1628,2.308,3842.6,12.8934,0.1724,13.94,0,0,0.0852,0.1895,55.629,86.091,30.463,31.104,0.2012,0
AGB-01,3789.0,24.55,2.3351,0.1553,0.971,3987.1,13.0446,0.172,14.83,1,0,0.0537,0.1815,55.671,86.114,30.443,33.481,0.1983,0
AGB-01,3790.0,27.45,2.335,0.144,1.946,3947.5,13.0527,0.1639,15.94,0,0,0.0337,0.1829,55.714,86.137,30.423,33.6534,0.1759,0
AGB-01,3791.0,32.38,2.3265,0.1958,0.949,3703.4,12.6178,0.1712,10.17,0,0,0.0999,0.2022,55.757,86.16,30.403,28.6413,0.2021,0
AGB-01,3792.0,50.77,2.2361,0.2666,0.895,3136.1,9.7167,0.2526,8.06,0,1,0.2938,0.2362,55.799,86.182,30.383,17.3907,0.2754,0
AGB-01,3793.0,58.35,2.3032,0.2418,1.172,3062.5,9.7703,0.2306,9.52,0,1,0.3348,0.2227,55.842,86.205,30.363,17.531,0.2634,0
AGB-01,3794.0,55.3,2.309,0.2675,0.751,3046.1,9.3839,0.2706,8.35,1,1,0.348,0.2318,55.885,86.228,30.343,16.5213,0.2859,0
AGB-01,3795.0,34.71,2.3069,0.2038,1.098,3776.5,12.3423,0.2461,12.74,0,1,0.1506,0.2064,55.928,86.25,30.323,26.8608,0.2605,0
AGB-01,3796.0,42.7,2.2913,0.2498,0.985,3456.2,11.2221,0.2445,9.77,0,1,0.237,0.2165,55.971,86.273,30.303,21.9596,0.2688,0
AGB-01,3797.0,48.28,2.309,0.2235,0.845,3252.6,10.411,0.2549,9.44,0,1,0.2873,0.2249,56.014,86.296,30.282,19.3228,0.2752,0
AGB-01,3798.0,51.26,2.2865,0.2536,0.694,3075.3,9.7907,0.2382,7.87,0,1,0.3173,0.2275,56.057,86.319,30.262,17.5681,0.2629,0
AGB-01,3799.0,45.39,2.2934,0.2182,0.74,3341.8,10.897,0.234,9.07,0,1,0.2572,0.2184,56.099,86.341,30.242,20.8306,0.2624,0
AGB-01,3800.0,53.15,2.3157,0.2139,1.327,3414.1,11.2263,0.2254,12.19,0,1,0.2568,0.21,56.142,86.364,30.222,21.9489,0.2625,0
AGB-01,3801.0,44.93,2.3016,0.2367,1.368,3516.2,11.3564,0.2601,10.55,0,1,0.2637,0.2041,56.185,86.387,30.201,22.4124,0.2771,0
AGB-01,3802.0,53.5,2.2577,0.25,0.549,3280.5,9.8616,0.2784,8.53,0,1,0.3039,0.2345,56.229,86.41,30.181,17.7422,0.306,0
AGB-01,3803.0,42.6,2.3064,0.2191,0.945,3457.4,11.418,0.2106,11.69,0,1,0.2591,0.2011,56.272,86.432,30.161,22.627,0.2579,0
AGB-01,3804.0,49.25,2.2938,0.2337,1.197,3300.6,10.972,0.2169,9.43,1,1,0.2606,0.212,56.315,86.455,30.14,21.0473,0.2442,0
AGB-01,3805.0,48.67,2.3067,0.2551,0.603,3346.9,10.1952,0.2699,9.13,0,1,0.303,0.23,56.358,86.478,30.12,18.655,0.3098,0
AGB-01,3806.0,38.88,2.3485,0.2121,0.876,3649.3,12.0096,0.2333,10.58,0,1,0.1973,0.2091,56.401,86.5,30.099,25.046,0.2697,0
AGB-01,3807.0,47.22,2.2903,0.2331,1.113,3240.2,10.4823,0.2363,7.28,0,1,0.2487,0.2346,56.444,86.523,30.079,19.4838,0.2642,0
AGB-01,3808.0,94.56,2.1691,0.3739,1.791,1450.0,1.3438,0.3532,3.32,0,3,0.8704,0.2958,56.488,86.546,30.058,1.8582,0.416,0
AGB-01,3809.0,96.79,2.2136,0.3746,1.382,1624.0,1.3889,0.4159,4.05,0,3,0.8593,0.2841,56.531,86.569,30.038,1.922,0.4352,0
AGB-01,3810.0,93.55,2.1634,0.396,1.133,1450.0,1.3407,0.3833,3.27,0,3,0.8438,0.3186,56.574,86.591,30.017,1.8533,0.416,0
AGB-01,3811.0,98.1,2.1298,0.4386,1.589,1450.0,1.3207,0.3887,3.02,0,3,0.8864,0.3259,56.617,86.614,29.997,1.8246,0.416,0
AGB-01,3812.0,92.57,2.1665,0.3794,1.866,1631.2,1.3613,0.402,3.69,0,3,0.8626,0.3034,56.661,86.637,29.976,1.8821,0.4359,0
AGB-01,3813.0,94.66,2.1886,0.4239,1.439,1461.7,1.3579,0.382,3.41,0,3,0.8976,0.3146,56.704,86.66,29.955,1.877,0.4175,0
AGB-01,3814.0,89.53,2.2178,0.34,1.901,1996.0,2.2413,0.3947,5.39,0,3,0.7869,0.2652,56.748,86.682,29.935,3.1563,0.4286,0
AGB-01,3815.0,89.57,2.2033,0.3656,0.766,1748.1,1.5473,0.4106,3.81,0,3,0.8034,0.2849,56.791,86.705,29.914,2.1466,0.4376,0
AGB-01,3816.0,92.47,2.2317,0.3745,0.884,1839.6,1.4632,0.4123,4.33,0,3,0.8209,0.2829,56.835,86.728,29.893,2.0262,0.449,0
AGB-01,3817.0,101.54,2.095,0.4528,2.488,1450.0,1.3006,0.3695,2.59,0,3,0.973,0.3455,56.878,86.75,29.872,1.7947,0.416,0
AGB-01,3818.0,92.62,2.1852,0.3793,1.999,1746.0,1.3822,0.42,3.79,0,3,0.849,0.289,56.922,86.773,29.851,1.9103,0.4449,0
AGB-01,3819.0,89.16,2.1599,0.3806,1.387,1523.3,1.3485,0.3957,3.66,0,3,0.8229,0.31,56.965,86.796,29.831,1.8622,0.425,0
AGB-01,3820.0,93.65,2.1322,0.3777,1.151,1472.8,1.3263,0.3853,3.13,0,3,0.8596,0.3182,57.009,86.819,29.81,1.8304,0.419,0
AGB-01,3821.0,91.25,2.1917,0.3646,1.8,1931.7,1.4206,0.4112,4.04,0,3,0.8206,0.284,57.053,86.841,29.789,1.9641,0.45,0
AGB-01,3822.0,91.18,2.1741,0.3722,1.601,1455.4,1.3498,0.3969,3.66,0,3,0.856,0.3065,57.096,86.864,29.768,1.8634,0.4167,0
AGB-01,3823.0,91.8,2.1539,0.4028,1.636,1567.8,1.3499,0.42,3.23,0,3,0.8811,0.3057,57.14,86.887,29.747,1.8632,0.4298,0
AGB-01,3824.0,89.63,2.1885,0.3608,2.142,1634.7,1.377,0.3989,3.41,0,3,0.8044,0.2969,57.184,86.91,29.726,1.9016,0.4362,0
AGB-01,3825.0,86.6,2.1763,0.3697,1.593,1724.1,1.3763,0.4065,3.68,0,3,0.8412,0.2874,57.228,86.932,29.705,1.9004,0.4434,0
AGB-01,3826.0,100.51,2.1477,0.3658,2.474,1554.1,1.3452,0.3791,3.55,0,3,0.9127,0.2998,57.272,86.955,29.683,1.856,0.4284,0
AGB-01,3827.0,91.09,2.1614,0.3891,2.358,1450.0,1.3422,0.4092,2.78,0,3,0.8875,0.3121,57.315,86.978,29.662,1.8516,0.416,0
AGB-01,3828.0,93.11,2.1939,0.3568,1.223,1700.8,1.3859,0.3999,4.31,0,3,0.8327,0.2869,57.359,87.0,29.641,1.9134,0.4416,0
AGB-01,3829.0,92.88,2.1332,0.3955,1.782,1450.0,1.3254,0.3657,3.03,0,3,0.8897,0.3243,57.403,87.023,29.62,1.8275,0.416,0
AGB-01,3830.0,90.74,2.1538,0.3693,1.584,1553.7,1.3493,0.3839,3.49,0,3,0.8335,0.3118,57.447,87.046,29.599,1.8612,0.4284,0
AGB-01,3831.0,97.12,2.1826,0.3658,1.489,1669.8,1.377,0.3952,4.76,0,3,0.8705,0.2829,57.491,87.069,29.577,1.9004,0.4392,0
AGB-01,3832.0,100.95,2.1661,0.3837,0.951,1450.0,1.3455,0.3866,2.87,0,3,0.8996,0.3159,57.535,87.091,29.556,1.8557,0.416,0
AGB-01,3833.0,93.93,2.1214,0.4283,1.422,1450.0,1.3186,0.372,2.49,0,3,0.8994,0.3428,57.579,87.114,29.535,1.8173,0.416,0
AGB-01,3834.0,98.29,2.1949,0.4318,2.308,1450.0,1.3631,0.3908,3.07,0,3,0.9218,0.3202,57.623,87.137,29.513,1.8803,0.416,0
AGB-01,3835.0,92.4,2.1463,0.4003,1.132,1450.0,1.3337,0.3778,2.76,0,3,0.8613,0.332,57.668,87.16,29.492,1.8387,0.416,0
AGB-01,3836.0,92.37,2.1632,0.3838,1.284,1498.0,1.3497,0.3822,3.49,0,3,0.8776,0.3104,57.712,87.182,29.471,1.8611,0.4221,0
AGB-01,3837.0,96.96,2.1253,0.4049,1.297,1450.0,1.3212,0.3811,2.77,0,3,0.8594,0.3323,57.756,87.205,29.449,1.8207,0.416,0
AGB-01,3838.0,105.62,2.1459,0.3873,1.658,1450.0,1.3336,0.3955,3.35,0,3,0.9226,0.3051,57.8,87.228,29.428,1.8383,0.416,0
AGB-01,3839.0,93.42,2.1626,0.3848,2.309,1624.5,1.3616,0.3756,3.15,0,3,0.8542,0.3076,57.844,87.251,29.406,1.8779,0.4353,0
