WELL,DEPT,GR,RHOB,NPHI,RT,VP,E_STAT,NU_STAT,UCS,IS_CORE,FACIES,VSH_TRUE,PHI_TRUE,PP_MPA,SV_MPA,SIG_EFF_MPA,E_DYN,NU_DYN,IS_HC
AGB-03,3287.0,28.16,2.3675,0.1652,1.5,4375.4,13.8641,0.2093,18.7,0,0,0.0719,0.1733,37.343,79.886,42.542,38.3066,0.2422,0
AGB-03,3288.0,32.96,2.3884,0.1573,2.193,4208.6,13.9068,0.1863,19.12,0,0,0.1197,0.1645,37.373,79.91,42.536,36.7343,0.2258,0
AGB-03,3289.0,31.9,2.3756,0.1378,2.152,4341.7,13.8351,0.2016,21.01,0,0,0.0728,0.1639,37.404,79.934,42.531,39.1299,0.2216,0
AGB-03,3290.0,25.34,2.3876,0.1572,2.713,4514.9,13.4186,0.1959,21.86,0,0,0.02,0.1554,37.434,79.959,42.525,43.3072,0.2087,0
AGB-03,3291.0,24.14,2.3953,0.1271,4.364,4431.6,13.4916,0.1819,20.82,0,0,0.02,0.1551,37.464,79.983,42.519,42.8295,0.1904,0
AGB-03,3292.0,22.53,2.4038,0.1328,1.208,4679.5,13.2126,0.2215,25.01,1,0,0.02,0.1556,37.495,80.007,42.513,44.6798,0.2397,0
AGB-03,3293.0,27.0,2.3726,0.1474,1.403,4242.6,13.8869,0.1695,16.36,0,0,0.0659,0.1651,37.525,80.031,42.506,38.5392,0.1978,0
AGB-03,3294.0,30.57,2.4139,0.1587,2.506,4352.4,13.8302,0.2055,18.31,0,0,0.0762,0.1645,37.555,80.056,42.5,39.6411,0.2268,0
AGB-03,3295.0,28.2,2.3651,0.1494,1.895,4151.0,13.9264,0.1922,15.72,0,0,0.1117,0.1764,37.586,80.08,42.494,35.202,0.2291,0
AGB-03,3296.0,28.43,2.3663,0.1627,1.421,4321.2,13.9388,0.2105,19.88,0,0,0.0946,0.1714,37.616,80.104,42.488,37.2925,0.243,0
AGB-03,3297.0,32.57,2.3917,0.143,2.657,4324.6,13.7825,0.1633,25.48,0,0,0.0535,0.1587,37.647,80.129,42.482,40.4494,0.1961,0
AGB-03,3298.0,24.84,2.4198,0.1632,3.439,4546.4,13.2515,0.1797,25.91,0,0,0.0249,0.1482,37.678,80.153,42.475,44.6369,0.2066,0
AGB-03,3299.0,26.16,2.3675,0.1507,2.891,4308.4,13.8687,0.1782,17.28,0,0,0.0431,0.1688,37.708,80.177,42.469,39.3789,0.2035,0
AGB-03,3300.0,23.51,2.3764,0.1143,2.654,4442.8,13.5686,0.1609,23.92,0,0,0.02,0.155,37.739,80.202,42.462,42.5826,0.1928,0
AGB-03,3301.0,29.89,2.3463,0.1595,1.944,4303.3,13.9614,0.2085,16.02,0,0,0.0868,0.1728,37.77,80.226,42.456,37.0363,0.2373,0
AGB-03,3302.0,31.93,2.394,0.1669,1.844,4131.1,13.9674,0.1967,17.93,0,0,0.1004,0.1716,37.801,80.25,42.45,36.3436,0.209,0
AGB-03,3303.0,35.18,2.3926,0.1655,2.466,4127.3,13.9638,0.1989,16.28,1,0,0.1357,0.1646,37.831,80.274,42.443,35.6938,0.2201,0
AGB-03,3304.0,43.75,2.3575,0.1819,1.864,3798.4,13.1998,0.2472,16.19,0,1,0.2763,0.172,37.862,80.299,42.436,27.8995,0.2582,0
AGB-03,3305.0,48.94,2.2899,0.2307,1.69,3559.9,12.2517,0.2326,10.4,0,1,0.2584,0.208,37.893,80.323,42.43,23.6709,0.261,0
AGB-03,3306.0,53.46,2.367,0.1861,1.59,3527.9,12.4545,0.2295,14.41,0,1,0.3278,0.1801,37.924,80.347,42.423,24.4442,0.2523,0
AGB-03,3307.0,45.66,2.3674,0.196,1.67,3768.9,12.9668,0.2524,16.19,0,1,0.2879,0.1808,37.955,80.372,42.416,26.6708,0.274,0
AGB-03,3308.0,30.92,2.3858,0.1566,1.902,4069.6,13.8686,0.2199,15.7,0,1,0.1678,0.174,37.986,80.396,42.41,33.2333,0.2449,0
AGB-03,3309.0,43.49,2.3369,0.2024,1.772,3778.3,12.8352,0.2374,11.17,0,1,0.2686,0.1916,38.017,80.42,42.403,26.0442,0.2808,0
AGB-03,3310.0,49.97,2.3072,0.2239,1.567,3609.7,12.3733,0.2399,11.9,0,1,0.2699,0.2026,38.049,80.445,42.396,24.1145,0.2689,0
AGB-03,3311.0,46.76,2.3867,0.2272,1.333,3653.7,12.8791,0.2397,12.9,0,1,0.2744,0.1881,38.08,80.469,42.389,26.2411,0.2561,0
AGB-03,3312.0,40.95,2.3703,0.1916,2.288,3725.0,13.2,0.2079,12.22,0,1,0.2494,0.1807,38.111,80.493,42.382,27.859,0.2409,0
AGB-03,3313.0,39.59,2.3422,0.218,1.414,3751.2,13.26,0.2075,13.89,0,1,0.2045,0.1917,38.142,80.517,42.375,28.1962,0.2351,0
AGB-03,3314.0,52.38,2.3504,0.2093,1.628,3838.6,12.9734,0.2693,11.52,0,1,0.3006,0.1762,38.174,80.542,42.368,26.6888,0.2861,0
AGB-03,3315.0,48.31,2.3756,0.1924,1.095,3761.9,13.1323,0.2448,15.82,0,1,0.2642,0.1817,38.205,80.566,42.361,27.4958,0.2596,0
AGB-03,3316.0,37.06,2.3647,0.2029,1.764,3958.6,13.7115,0.2178,20.33,0,1,0.208,0.1687,38.236,80.59,42.354,31.4202,0.2404,0
AGB-03,3317.0,37.99,2.3054,0.1948,1.002,3712.0,12.8463,0.2371,11.75,0,1,0.2347,0.1974,38.268,80.615,42.347,26.0948,0.2574,0
AGB-03,3318.0,47.05,2.3275,0.1946,1.456,3857.4,13.0153,0.2569,11.5,0,1,0.26,0.1875,38.299,80.639,42.34,26.9041,0.2829,0
AGB-03,3319.0,43.42,2.376,0.209,1.974,3893.3,13.3364,0.2401,16.87,0,1,0.273,0.1714,38.331,80.663,42.332,28.6672,0.2724,0
AGB-03,3320.0,47.53,2.3475,0.2082,2.162,3804.6,13.0609,0.2495,12.65,0,1,0.2523,0.1883,38.362,80.688,42.325,27.1439,0.2708,0
AGB-03,3321.0,42.81,2.3546,0.2216,1.847,3824.7,13.1659,0.2462,13.71,0,1,0.2501,0.1849,38.394,80.712,42.318,27.7008,0.2677,0
AGB-03,3322.0,44.67,2.3919,0.1737,1.423,4044.8,13.7952,0.2372,16.59,0,1,0.2078,0.1671,38.426,80.736,42.31,32.3565,0.2541,0
AGB-03,3323.0,48.03,2.3511,0.1783,1.424,3784.2,13.4141,0.1979,16.25,0,1,0.2077,0.1819,38.457,80.761,42.303,29.1906,0.2268,0
AGB-03,3324.0,46.63,2.3901,0.1964,1.434,3831.6,13.4459,0.2159,14.36,0,1,0.2315,0.1784,38.489,80.785,42.296,29.4119,0.2469,0
AGB-03,3325.0,44.52,2.355,0.1888,1.415,3810.5,13.0782,0.2404,13.79,0,1,0.2717,0.1806,38.521,80.809,42.288,27.269,0.2716,0
AGB-03,3326.0,52.58,2.3542,0.2387,1.92,3712.4,12.4233,0.2795,12.05,0,1,0.3025,0.1964,38.553,80.833,42.281,24.3498,0.2963,0
AGB-03,3327.0,48.58,2.3446,0.2012,1.496,3753.5,12.7676,0.2699,13.02,0,1,0.2758,0.1914,38.585,80.858,42.273,25.7964,0.2807,0
AGB-03,3328.0,47.91,2.35,0.2076,1.768,3698.2,12.632,0.2542,13.18,0,1,0.2893,0.1911,38.617,80.882,42.265,25.2159,0.2787,0
AGB-03,3329.0,42.37,2.3397,0.1985,1.769,3950.2,13.5087,0.2277,13.79,0,1,0.1969,0.1851,38.649,80.906,42.258,29.9228,0.2586,0
AGB-03,3330.0,42.93,2.3318,0.1926,1.205,3816.0,13.1397,0.2402,11.98,0,1,0.2302,0.1897,38.681,80.931,42.25,27.6462,0.2619,0
AGB-03,3331.0,50.75,2.3129,0.2293,1.751,3436.2,11.9878,0.2341,12.17,0,1,0.2959,0.2014,38.713,80.955,42.242,22.7757,0.2496,0
AGB-03,3332.0,48.91,2.3519,0.2042,1.599,3769.4,13.0129,0.2474,13.7,0,1,0.279,0.1785,38.745,80.979,42.234,27.0068,0.2654,0
AGB-03,3333.0,43.93,2.4022,0.1527,1.551,3906.6,13.5697,0.2217,13.64,0,1,0.2456,0.167,38.777,81.004,42.227,30.4563,0.2517,0
AGB-03,3334.0,49.82,2.3388,0.2128,1.532,3592.0,12.5089,0.2285,12.06,0,1,0.2773,0.1952,38.809,81.028,42.219,24.7531,0.2582,0
AGB-03,3335.0,54.48,2.3273,0.1947,2.147,3762.4,13.075,0.2363,11.91,0,1,0.2609,0.178,38.841,81.052,42.211,27.3594,0.2518,0
AGB-03,3336.0,49.97,2.3624,0.1967,1.516,3788.1,12.8309,0.2542,13.63,0,1,0.2903,0.1851,38.874,81.076,42.203,26.1666,0.2855,0
AGB-03,3337.0,44.05,2.3513,0.2054,1.024,3782.3,13.091,0.2317,10.93,0,1,0.2614,0.1807,38.906,81.101,42.195,27.4642,0.2605,0
AGB-03,3338.0,50.15,2.3647,0.1962,1.336,3818.6,13.2007,0.23,10.69,0,1,0.2399,0.1856,38.938,81.125,42.187,28.0791,0.2618,0
AGB-03,3339.0,51.19,2.371,0.2052,1.367,3568.7,12.674,0.227,12.12,0,1,0.3007,0.1803,38.971,81.149,42.179,25.4874,0.2429,0
AGB-03,3340.0,44.81,2.3833,0.1741,1.726,4082.9,13.6844,0.2531,15.32,0,1,0.2121,0.1732,39.003,81.174,42.17,31.6126,0.2726,0
AGB-03,3341.0,52.14,2.3546,0.232,1.385,3584.6,12.2031,0.2469,13.86,0,1,0.3366,0.1869,39.036,81.198,42.162,23.6124,0.2809,0
AGB-03,3342.0,96.16,2.25,0.3428,1.82,1863.3,1.7098,0.4105,5.23,0,3,0.8772,0.2586,39.068,81.222,42.154,2.3093,0.4429,0
AGB-03,3343.0,90.38,2.2797,0.3285,2.773,2316.0,3.4755,0.3767,6.64,0,3,0.7943,0.2355,39.101,81.247,42.146,4.8715,0.4183,0
AGB-03,3344.0,94.53,2.2611,0.3339,2.446,1913.8,2.0911,0.4152,4.39,0,3,0.8627,0.2506,39.134,81.271,42.137,2.8464,0.4318,0
AGB-03,3345.0,87.52,2.2718,0.3399,1.923,2199.6,3.1236,0.3901,6.22,0,3,0.7917,0.246,39.166,81.295,42.129,4.3453,0.4191,0
AGB-03,3346.0,91.67,2.2583,0.3343,3.082,2019.9,3.0149,0.3751,5.37,0,3,0.7864,0.2498,39.199,81.32,42.121,4.1846,0.4035,0
AGB-03,3347.0,94.41,2.2422,0.3554,1.506,1945.3,1.6999,0.4198,5.45,0,3,0.8543,0.2677,39.232,81.344,42.112,2.2963,0.4485,0
AGB-03,3348.0,98.99,2.2435,0.3613,2.072,1950.2,1.5631,0.4025,4.19,0,3,0.891,0.2589,39.264,81.368,42.104,2.106,0.45,0
AGB-03,3349.0,93.19,2.275,0.3387,2.526,2239.9,2.4923,0.4026,5.59,0,3,0.8557,0.2413,39.297,81.392,42.095,3.422,0.442,0
AGB-03,3350.0,89.08,2.2582,0.3119,1.991,2151.3,3.3115,0.3745,6.78,0,3,0.7926,0.239,39.33,81.417,42.087,4.6274,0.4066,0
AGB-03,3351.0,84.44,2.3097,0.322,1.626,2464.1,4.0287,0.3764,7.06,0,3,0.7586,0.2356,39.363,81.441,42.078,5.7218,0.4158,0
AGB-03,3352.0,98.61,2.2899,0.3244,2.485,2160.9,2.726,0.3998,7.3,0,3,0.861,0.232,39.396,81.465,42.069,3.7619,0.4299,0
AGB-03,3353.0,92.27,2.2671,0.3142,1.93,2160.4,3.4894,0.3445,5.39,0,3,0.7967,0.2325,39.429,81.49,42.061,4.8959,0.4011,0
AGB-03,3354.0,94.14,2.281,0.3234,3.196,2101.1,2.887,0.3807,6.34,0,3,0.8433,0.2332,39.462,81.514,42.052,3.9979,0.4187,0
AGB-03,3355.0,97.48,2.2448,0.3496,1.62,1859.5,2.0398,0.3981,4.63,0,3,0.8501,0.2565,39.495,81.538,42.043,2.7754,0.4285,0
AGB-03,3356.0,91.85,2.2903,0.3032,1.967,2161.7,3.8433,0.3566,5.47,0,3,0.8051,0.2198,39.528,81.563,42.034,5.4363,0.388,0
AGB-03,3357.0,91.88,2.2141,0.3205,1.364,2180.2,2.2082,0.409,5.41,0,3,0.8579,0.2477,39.562,81.587,42.025,3.0149,0.445,0
AGB-03,3358.0,97.08,2.2497,0.37,2.016,1962.7,1.4743,0.4161,6.0,0,3,0.9083,0.2566,39.595,81.611,42.016,1.9836,0.45,0
AGB-03,3359.0,89.68,2.2865,0.3023,1.116,2174.0,3.5718,0.3663,7.57,0,3,0.7757,0.239,39.628,81.635,42.007,5.0214,0.4006,0
AGB-03,3360.0,91.54,2.2322,0.3344,1.837,2039.9,2.0371,0.4092,5.06,0,3,0.8342,0.263,39.661,81.66,41.998,2.7718,0.4423,0
AGB-03,3361.0,91.3,2.2261,0.3499,1.965,1704.6,1.4635,0.408,4.33,0,3,0.8712,0.2694,39.695,81.684,41.989,1.9687,0.441,0
AGB-03,3362.0,98.13,2.2099,0.3527,2.055,1780.2,1.4391,0.4081,4.25,0,3,0.8784,0.2748,39.728,81.708,41.98,1.9349,0.4472,0
AGB-03,3363.0,92.78,2.2326,0.3622,1.272,1968.2,1.8971,0.42,5.01,0,3,0.819,0.2737,39.762,81.733,41.971,2.5738,0.4425,0
AGB-03,3364.0,89.48,2.2242,0.3598,2.126,1914.4,1.8201,0.4068,5.48,0,3,0.8548,0.2623,39.795,81.757,41.962,2.4655,0.4414,0
AGB-03,3365.0,101.25,2.2714,0.3571,2.303,1994.3,1.7633,0.42,7.27,0,3,0.9099,0.2448,39.829,81.781,41.953,2.3857,0.4499,0
AGB-03,3366.0,89.25,2.2723,0.3301,1.257,2229.5,2.7651,0.4056,6.47,0,3,0.8154,0.248,39.862,81.806,41.943,3.8187,0.4331,0
AGB-03,3367.0,100.69,2.2577,0.3442,3.283,1927.4,1.5757,0.4174,4.35,0,3,0.9052,0.2532,39.896,81.83,41.934,2.1238,0.45,0
AGB-03,3368.0,84.56,2.2858,0.2978,1.427,2262.9,3.8144,0.375,6.72,0,3,0.7615,0.238,39.93,81.854,41.925,5.3903,0.4017,0
AGB-03,3369.0,96.47,2.2862,0.35,2.185,1812.6,1.5756,0.4056,5.0,0,3,0.9047,0.2539,39.963,81.878,41.915,2.1236,0.4458,0
AGB-03,3370.0,89.85,2.2881,0.3274,1.862,2028.7,2.5074,0.415,6.05,0,3,0.8705,0.2347,39.997,81.903,41.906,3.4435,0.4265,0
AGB-03,3371.0,100.97,2.2484,0.3436,3.692,1728.7,1.4606,0.4089,5.72,0,3,0.9343,0.2549,40.031,81.927,41.896,1.9638,0.4437,0
AGB-03,3372.0,94.41,2.2195,0.3748,3.64,1550.3,1.4272,0.3779,4.65,0,3,0.9624,0.2773,40.065,81.951,41.887,1.9176,0.428,0
AGB-03,3373.0,94.42,2.283,0.3337,1.46,2149.3,2.7072,0.3972,4.99,0,3,0.8237,0.2467,40.099,81.976,41.877,3.7328,0.4293,0
AGB-03,3374.0,100.21,2.2312,0.3648,2.068,1885.9,1.4596,0.4175,4.46,0,3,0.8876,0.2724,40.133,82.0,41.867,1.9621,0.45,0
AGB-03,3375.0,91.75,2.2702,0.3186,1.685,2091.6,2.3108,0.4037,4.97,0,3,0.8586,0.2455,40.167,82.024,41.858,3.1595,0.4378,0
AGB-03,3376.0,88.69,2.2229,0.353,2.029,1884.6,1.8276,0.4153,4.93,0,3,0.842,0.2668,40.201,82.049,41.848,2.4744,0.4389,0
AGB-03,3377.0,95.77,2.2254,0.3359,2.208,1818.3,1.7337,0.3969,4.31,0,3,0.8486,0.2677,40.235,82.073,41.838,2.3427,0.4377,0
AGB-03,3378.0,101.61,2.2167,0.3427,2.453,1575.2,1.4285,0.3903,4.41,0,3,0.9483,0.2662,40.269,82.097,41.829,1.9185,0.4306,0
AGB-03,3379.0,97.93,2.2643,0.3553,2.098,1799.3,1.9385,0.3977,5.89,0,3,0.8571,0.2578,40.303,82.122,41.819,2.6297,0.4282,0
AGB-03,3380.0,95.06,2.278,0.3246,1.673,1924.3,2.5238,0.3871,5.88,0,3,0.8425,0.2441,40.337,82.146,41.809,3.4647,0.4151,0
AGB-03,3381.0,96.34,2.2589,0.3148,1.932,2201.3,2.5462,0.3975,4.99,0,3,0.816,0.2541,40.371,82.17,41.799,3.4968,0.4375,0
AGB-03,3382.0,100.88,2.2355,0.3576,1.843,1864.0,1.4619,0.4133,5.03,0,3,0.9079,0.2582,40.406,82.194,41.789,1.9642,0.45,0
AGB-03,3383.0,94.41,2.2506,0.3312,2.719,1798.3,1.4678,0.42,5.11,0,3,0.911,0.2627,40.44,82.219,41.779,1.9721,0.4484,0
AGB-03,3384.0,91.56,2.2544,0.3259,1.504,1901.4,1.8928,0.4058,4.56,0,3,0.8613,0.258,40.474,82.243,41.769,2.5645,0.4386,0
AGB-03,3385.0,91.84,2.2511,0.3449,2.386,1832.0,1.8234,0.4043,4.88,0,3,0.8712,0.2564,40.509,82.267,41.759,2.4669,0.4359,0
AGB-03,3386.0,94.74,2.2264,0.3556,1.367,1881.1,1.7067,0.4124,4.56,0,3,0.8532,0.2672,40.543,82.292,41.749,2.3035,0.4437,0
AGB-03,3387.0,92.27,2.2781,0.3127,1.553,2206.6,3.411,0.3731,5.52,0,3,0.788,0.239,40.578,82.316,41.738,4.7699,0.41,0
AGB-03,3388.0,84.61,2.337,0.2758,1.853,2379.7,4.2978,0.369,6.75,0,3,0.7758,0.2222,40.612,82.34,41.728,6.1321,0.4009,0
AGB-03,3389.0,97.56,2.2777,0.3454,3.037,1924.1,1.5512,0.4086,5.28,0,3,0.9006,0.2565,40.647,82.365,41.718,2.0867,0.45,0
AGB-03,3390.0,86.95,2.2859,0.3196,1.714,2194.2,3.4933,0.3559,5.86,0,3,0.8021,0.2314,40.681,82.389,41.708,4.8926,0.4061,0
AGB-03,3391.0,98.44,2.1877,0.3988,2.783,1547.3,1.4089,0.3858,3.88,0,3,0.9343,0.2905,40.716,82.413,41.697,1.8896,0.4277,0
AGB-03,3392.0,100.9,2.2488,0.3659,3.151,1790.4,1.4672,0.4155,4.73,0,3,0.9213,0.2621,40.751,82.437,41.687,1.9699,0.4479,0
AGB-03,3393.0,38.04,2.3776,0.1872,1.41,4122.1,13.8664,0.2284,18.42,0,0,0.1463,0.1792,40.785,82.462,41.676,33.5752,0.2514,0
AGB-03,3394.0,36.35,2.3925,0.1569,3.42,4345.2,13.8823,0.1893,23.06,0,0,0.1078,0.1526,40.82,82.486,41.666,39.0994,0.2278,0
AGB-03,3395.0,24.96,2.4107,0.1601,1.468,4394.1,13.5861,0.1686,22.14,0,0,0.0249,0.1562,40.855,82.51,41.655,42.4111,0.1897,0
AGB-03,3396.0,36.71,2.3605,0.1592,3.895,4142.6,13.9458,0.2249,19.68,1,0,0.1183,0.1704,40.89,82.535,41.645,35.2859,0.2237,0
AGB-03,3397.0,33.03,2.3661,0.1736,1.97,4107.9,13.8599,0.2093,15.43,0,0,0.1722,0.1692,40.925,82.559,41.634,33.3375,0.249,0
AGB-03,3398.0,35.9,2.3434,0.1631,2.618,4170.6,13.9291,0.2232,12.62,1,0,0.1092,0.18,40.96,82.583,41.623,34.6236,0.2393,0
AGB-03,3399.0,29.62,2.3837,0.1442,2.094,4397.6,13.862,0.2261,20.7,0,0,0.0773,0.1605,40.995,82.608,41.613,39.6398,0.232,0
AGB-03,3400.0,20.38,2.3689,0.1489,2.746,4449.7,13.6267,0.1778,22.09,0,0,0.02,0.1571,41.03,82.632,41.602,42.1904,0.2004,0
AGB-03,3401.0,29.35,2.3787,0.1643,1.299,4255.2,13.9569,0.1836,19.16,0,0,0.0811,0.1694,41.065,82.656,41.591,37.673,0.2209,0
AGB-03,3402.0,21.2,2.362,0.1395,2.444,4504.8,13.6535,0.1765,22.24,0,0,0.0248,0.1599,41.1,82.681,41.58,42.0096,0.2196,0
AGB-03,3403.0,32.3,2.351,0.1784,2.707,4019.0,13.8284,0.214,15.12,1,0,0.1446,0.1791,41.135,82.705,41.569,32.7253,0.2306,0
AGB-03,3404.0,27.25,2.3668,0.1559,1.96,4152.1,13.9791,0.1867,19.16,0,0,0.0969,0.1675,41.171,82.729,41.558,36.43,0.2062,0
AGB-03,3405.0,30.64,2.3589,0.1815,1.61,4241.9,13.9756,0.2249,16.81,0,0,0.116,0.1721,41.206,82.753,41.547,35.7286,0.2445,0
AGB-03,3406.0,32.41,2.3652,0.1573,2.345,4379.9,13.9516,0.2218,18.2,0,0,0.0727,0.1718,41.241,82.778,41.536,38.2603,0.2435,0
AGB-03,3407.0,21.42,2.3729,0.1335,1.377,4359.5,13.8595,0.1792,19.83,0,0,0.0294,0.1709,41.277,82.802,41.525,39.9801,0.2115,0
AGB-03,3408.0,39.3,2.3703,0.1775,1.857,4010.8,13.9347,0.1863,16.82,0,0,0.1327,0.169,41.312,82.826,41.514,34.2199,0.2022,0
AGB-03,3409.0,25.16,2.398,0.1367,1.922,4406.5,13.6731,0.1756,23.4,0,0,0.02,0.1609,41.347,82.851,41.503,42.016,0.1979,0
AGB-03,3410.0,35.68,2.3658,0.1663,1.527,4096.4,13.9311,0.2136,16.66,0,0,0.137,0.1744,41.383,82.875,41.492,34.0512,0.2335,0
AGB-03,3411.0,28.99,2.3915,0.1503,1.76,4185.7,13.9969,0.2119,17.85,0,0,0.1145,0.1659,41.418,82.899,41.481,36.5549,0.2227,0
AGB-03,3412.0,38.13,2.3783,0.1646,1.859,4151.3,13.9883,0.2122,17.29,0,0,0.1312,0.1665,41.454,82.924,41.469,35.4814,0.2277,0
AGB-03,3413.0,45.67,2.3758,0.1846,1.31,3904.8,13.7813,0.1947,14.28,0,0,0.1569,0.1797,41.49,82.948,41.458,31.9303,0.2156,0
AGB-03,3414.0,33.97,2.399,0.2087,1.571,4112.9,13.9581,0.208,17.78,0,0,0.1402,0.1753,41.525,82.972,41.447,34.4071,0.2404,0
AGB-03,3415.0,38.66,2.3743,0.1803,1.754,4098.7,13.9395,0.2088,17.13,0,0,0.1441,0.1738,41.561,82.996,41.435,33.9769,0.2377,0
AGB-03,3416.0,23.92,2.394,0.1387,2.357,4672.7,13.4418,0.2281,21.59,0,0,0.0492,0.1479,41.597,83.021,41.424,43.8853,0.2459,0
AGB-03,3417.0,28.95,2.374,0.1578,2.07,4198.9,14.0031,0.163,15.33,0,0,0.061,0.1741,41.633,83.045,41.412,37.4805,0.204,0
AGB-03,3418.0,67.39,2.2977,0.3113,1.326,2557.2,6.4628,0.301,6.95,0,2,0.5831,0.2378,41.668,83.069,41.401,9.7155,0.3412,0
AGB-03,3419.0,74.14,2.3119,0.2894,1.12,2733.3,6.5461,0.3392,8.62,0,2,0.6151,0.2269,41.704,83.094,41.389,9.8625,0.3681,0
AGB-03,3420.0,71.36,2.2774,0.2812,1.472,2690.5,6.5876,0.3188,6.14,0,2,0.5931,0.2315,41.74,83.118,41.378,9.9354,0.3573,0
AGB-03,3421.0,75.99,2.2746,0.3128,1.014,2518.3,5.0945,0.3755,6.07,0,2,0.6332,0.2537,41.776,83.142,41.366,7.3846,0.3868,0
AGB-03,3422.0,69.58,2.3456,0.2428,1.609,3015.3,8.9969,0.274,9.83,0,2,0.5449,0.1955,41.812,83.167,41.354,14.6646,0.3247,0
AGB-03,3423.0,69.06,2.3122,0.2426,1.229,3220.3,9.0776,0.3346,8.49,0,2,0.5075,0.209,41.848,83.191,41.343,14.8388,0.3515,0
AGB-03,3424.0,79.06,2.2917,0.2637,1.545,2803.0,7.0054,0.3273,6.81,0,2,0.6319,0.208,41.884,83.215,41.331,10.6888,0.3605,0
AGB-03,3425.0,76.75,2.2862,0.2802,0.918,2692.8,6.8829,0.3259,7.1,0,2,0.5708,0.2328,41.921,83.239,41.319,10.4631,0.347,0
AGB-03,3426.0,79.19,2.2619,0.3071,0.831,2357.5,5.2145,0.3338,6.93,0,2,0.6305,0.2488,41.957,83.264,41.307,7.577,0.3573,0
AGB-03,3427.0,77.95,2.2335,0.2864,1.101,2503.0,5.5416,0.3529,6.26,0,2,0.5945,0.254,41.993,83.288,41.295,8.119,0.3651,0
AGB-03,3428.0,65.81,2.3024,0.2448,1.514,3036.3,8.4666,0.3193,8.33,0,2,0.5122,0.2198,42.029,83.312,41.283,13.5291,0.3447,0
AGB-03,3429.0,69.06,2.2945,0.2877,1.864,3018.5,8.3228,0.3051,8.7,0,2,0.5097,0.2238,42.066,83.337,41.271,13.2323,0.3464,0
AGB-03,3430.0,74.35,2.3086,0.282,2.136,2919.5,7.7266,0.3206,9.82,0,2,0.5763,0.2134,42.102,83.361,41.259,12.0448,0.354,0
AGB-03,3431.0,77.23,2.3005,0.2609,1.471,2769.2,7.3164,0.3151,8.46,0,2,0.5852,0.2179,42.138,83.385,41.247,11.2599,0.3444,0
AGB-03,3432.0,75.71,2.3162,0.2748,1.108,2601.1,6.3163,0.3445,6.51,0,2,0.6166,0.2309,42.175,83.41,41.235,9.4428,0.3574,0
AGB-03,3433.0,69.21,2.3078,0.239,1.551,2817.5,8.2116,0.2811,10.7,0,2,0.5415,0.2115,42.211,83.434,41.223,13.0017,0.3153,0
AGB-03,3434.0,66.14,2.3301,0.2503,1.307,3062.0,9.459,0.2848,10.92,0,2,0.4793,0.2075,42.248,83.458,41.21,15.6709,0.3119,0
AGB-03,3435.0,69.17,2.3177,0.2663,1.24,2977.7,7.8485,0.333,8.43,0,2,0.5871,0.2076,42.284,83.483,41.198,12.2772,0.3592,0
AGB-03,3436.0,74.21,2.2937,0.2794,0.888,2959.8,7.4153,0.3609,8.25,0,2,0.5808,0.2194,42.321,83.507,41.186,11.442,0.3687,0
AGB-03,3437.0,69.41,2.32,0.2452,1.756,2934.4,8.3554,0.3017,9.75,0,2,0.555,0.2059,42.358,83.531,41.173,13.2894,0.3339,0
AGB-03,3438.0,67.66,2.3111,0.2612,1.537,2822.8,8.1156,0.2883,9.64,0,2,0.5292,0.2194,42.394,83.555,41.161,12.8034,0.3215,0
AGB-03,3439.0,68.77,2.2756,0.278,1.098,2881.9,8.0189,0.2982,7.26,0,2,0.5059,0.2295,42.431,83.58,41.149,12.6098,0.3331,0
AGB-03,3440.0,70.58,2.2807,0.3127,2.862,2997.2,7.5373,0.3498,6.95,0,2,0.529,0.2358,42.468,83.604,41.136,11.6708,0.3686,0
AGB-03,3441.0,73.51,2.2675,0.2929,1.391,2744.0,6.6748,0.3329,7.68,0,2,0.5791,0.2347,42.505,83.628,41.124,10.0732,0.3617,0
AGB-03,3442.0,71.6,2.2935,0.2648,1.358,2957.1,6.8945,0.3438,8.29,0,2,0.5973,0.2263,42.542,83.653,41.111,10.4703,0.3837,0
AGB-03,3443.0,65.04,2.2867,0.2775,1.4,2773.7,7.7178,0.2996,9.53,0,2,0.5399,0.2234,42.579,83.677,41.098,12.0163,0.3267,0
AGB-03,3444.0,71.93,2.3051,0.2881,1.231,2878.2,8.1298,0.2788,8.23,0,2,0.559,0.2082,42.616,83.701,41.086,12.8275,0.3313,0
AGB-03,3445.0,79.39,2.3196,0.2772,2.075,3033.5,8.2918,0.3234,9.27,0,2,0.5544,0.2095,42.653,83.726,41.073,13.1537,0.3525,0
AGB-03,3446.0,75.67,2.2581,0.2728,1.52,2917.3,7.2286,0.3367,6.6,0,2,0.5564,0.2306,42.69,83.75,41.06,11.0849,0.3662,0
AGB-03,3447.0,76.31,2.3353,0.2963,2.673,2697.0,6.7793,0.3419,8.37,0,2,0.6219,0.2192,42.727,83.774,41.047,10.2593,0.3569,0
AGB-03,3448.0,39.91,2.3383,0.2027,1.53,3629.1,12.7717,0.211,12.75,0,1,0.2696,0.1895,42.764,83.798,41.035,25.5082,0.2532,0
